"server name","server id","latency","jitter","packet loss","download","upload","download bytes","upload bytes","share url","download server count","p2p","time"
"Bob server","1002","11.762","1.008","0.0","1287050","127463","5581440","537376","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 14:30:00"
"Alice server","1001","11.73","1.025","0.0","1285200","127004","5431072","535936","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 14:40:00"
"Alice server","1001","11.675999999999998","1.03","0.0","1270237","121959","5643232","501152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 14:50:00"
"Alice server","1001","11.581","0.892","0.0","1284151","127832","5420160","537088","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 15:00:00"
"Bob server","1002","11.664000000000001","1.38","0.0","1282312","127563","5558016","537152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 15:10:00"
"Bob server","1002","11.732000000000001","0.988","0.0","1290320","127555","8511232","537440","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 15:20:00"
"Alice server","1001","11.749","1.003","2.7522900000000003","1288732","128676","7110112","515552","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 15:30:00"
"Alice server","1001","15.709000000000001","1.042","0.0","1294170","130209","4664036","844244","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 15:40:00"
"Alice server","1001","11.623","1.151","0.0","1281708","128130","7333920","768704","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 15:50:00"
"Alice server","1001","15.679","1.087","0.0","1285427","129811","5412308","1044438","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 16:00:00"
"Alice server","1001","11.749","1.032","0.0","1286711","128779","5307840","540032","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 16:10:00"
"Alice server","1001","11.817","0.972","0.0","1288353","127516","5060160","536864","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 16:20:00"
"Alice server","1001","11.717","1.011","0.0","1285025","127146","9969120","537088","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 16:30:00"
"Alice server","1001","11.734000000000002","0.985","0.0","1282025","128385","9025312","539744","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 16:40:00"
"Bob server","1002","11.67","1.0759999999999998","0.0","1286318","126169","6197920","646592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 16:50:00"
"Alice server","1001","11.527999999999999","1.0659999999999998","0.0","1284153","126889","5546432","548672","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 17:00:00"
"Alice server","1001","11.561","0.10400000000000001","0.0","1294153","126977","8131904","913583","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 17:10:00"
"Alice server","1001","11.732000000000001","0.97","0.0","1283022","128254","5556352","515712","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 17:20:00"
"Alice server","1001","11.638","1.021","0.0","1287760","127781","7204320","475168","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 17:30:00"
"Alice server","1001","11.664000000000001","1.1540000000000001","0.0","1285582","128383","5567040","526784","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 17:40:00"
"Alice server","1001","15.686","1.013","0.0","1292050","129798","4903940","981332","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 17:50:00"
"Alice server","1001","11.588","1.109","0.0","1285211","128086","9123232","473504","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 18:00:00"
"Alice server","1001","11.765999999999998","0.992","0.0","1291437","128376","7865280","527296","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 18:10:00"
"Alice server","1001","11.63","1.07","1.51515","1285214","126981","8620672","686208","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 18:20:00"
"Alice server","1001","11.777999999999999","0.993","1.49254","1283276","128419","8769600","513824","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 18:30:00"
"Unknown server","1003","11.052","1.5","0.0","1280920","127525","5397120","535712","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 18:40:00"
"Alice server","1001","11.689","1.043","0.0","1284419","126916","5413792","535712","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 18:50:00"
"Alice server","1001","11.454","1.21","0.0","1285856","127938","5557792","538528","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 19:00:00"
"Unknown server","1003","11.636","1.105","0.0","1276654","128973","9979200","504032","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 19:10:00"
"Alice server","1001","11.737","1.07","0.0","1286403","127585","7608960","741152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 19:20:00"
"Alice server","1001","11.796","0.9690000000000001","0.0","1282604","127304","8102880","524192","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 19:30:00"
"Alice server","1001","11.734000000000002","1.004","0.0","1282840","128070","7709152","539680","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 19:40:00"
"Alice server","1001","11.606","1.085","0.0","1284588","128060","7352256","525632","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 19:50:00"
"Alice server","1001","11.777999999999999","0.965","0.0","1287425","128003","8491680","525344","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 20:00:00"
"Alice server","1001","9.496","2.137","0.0","1289691","128467","7235648","514336","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 20:10:00"
"Alice server","1001","11.390999999999998","4.316","0.0","1285046","127227","5409440","738752","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 20:20:00"
"Alice server","1001","11.466","0.092","0.0","1279152","126120","8207038","623776","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 20:30:00"
"Alice server","1001","11.755999999999998","1.244","0.0","1282603","126751","6680992","522752","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 20:40:00"
"Bob server","1002","11.747","1.103","0.0","1293584","128414","7359840","866912","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 20:50:00"
"Alice server","1001","11.66","1.053","0.0","1284531","127204","7860960","713568","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 21:00:00"
"Alice server","1001","11.84","1.05","0.0","1291184","127224","7997760","506912","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 21:10:00"
"Unknown server","1003","11.777999999999999","1.0070000000000001","0.0","1249062","127671","10081440","525632","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 21:20:00"
"Alice server","1001","11.468","1.2","0.0","1281985","127042","8106592","525632","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 21:30:00"
"Alice server","1001","11.734000000000002","1.247","0.0","1288650","127619","5442592","551776","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 21:40:00"
"Unknown server","1003","11.022","1.46","0.0","1291076","126888","5158912","534208","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 21:50:00"
"Alice server","1001","11.647","1.125","0.0","1264179","127611","5640960","514336","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 22:00:00"
"Alice server","1001","10.934000000000001","1.7480000000000002","31.0345","1131240","122118","10383840","1274221","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 22:10:00"
"Alice server","1001","11.53","1.237","0.0","1279643","127449","5417280","524416","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 22:20:00"
"Alice server","1001","11.748","0.935","0.0","1288785","127475","5299200","537152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 22:30:00"
"Alice server","1001","11.728","1.102","0.0","1285916","128219","4938816","527072","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 22:40:00"
"Alice server","1001","11.517000000000001","1.474","0.0","1295901","128104","8437408","476672","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 22:50:00"
"Alice server","1001","11.629000000000001","1.026","0.0","1282761","127442","8233635","535936","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 23:00:00"
"Alice server","1001","10.949000000000002","1.775","0.0","1283679","127475","8372992","537376","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 23:10:00"
"Alice server","1001","11.328","1.5019999999999998","0.0","1283275","127605","7351200","474016","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 23:20:00"
"Alice server","1001","11.718","1.051","0.0","1289283","127707","5567040","524192","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 23:30:00"
"Alice server","1001","11.231","1.607","0.0","1268065","127267","8555872","1234703","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-18 23:40:00"
"Alice server","1001","15.696","1.151","0.0","1293776","129794","4668320","958180","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-18 23:50:00"
"Alice server","1001","11.009","55.476000000000006","0.0","1292186","128654","9475136","515776","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 00:00:00"
"Alice server","1001","11.495999999999999","1.545","0.0","1286243","127831","7374240","538592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 00:10:00"
"Unknown server","1003","15.744000000000002","1.064","0.0","1284434","129857","5308064","1039540","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 00:20:00"
"Alice server","1001","11.743","1.004","0.0","1283034","127646","5551200","551552","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 00:30:00"
"Unknown server","1003","11.696","1.225","0.0","1286684","127561","8235360","537088","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 00:40:00"
"Alice server","1001","11.777999999999999","1.006","0.0","1275730","128665","10120320","478336","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 00:50:00"
"Alice server","1001","11.648","1.065","0.0","1280935","127378","8964832","511456","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 01:00:00"
"Alice server","1001","19.555999999999997","0.073","0.0","1288363","129968","4661180","918124","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 01:10:00"
"Alice server","1001","11.478","1.359","0.0","1290978","127809","5297152","501152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 01:20:00"
"Alice server","1001","14.92","1.393","0.0","1288556","129928","4681172","978519","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 01:30:00"
"Alice server","1001","11.672","1.0490000000000002","0.0","1285946","126749","5572800","561632","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 01:40:00"
"Alice server","1001","11.01","1.59","0.0","1286965","127901","5437440","526848","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 01:50:00"
"Alice server","1001","15.714","1.023","0.0","1285637","129991","4908224","971336","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 02:00:00"
"Bob server","1002","11.493","1.208","0.0","1287169","127354","5434560","552992","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 02:10:00"
"Alice server","1001","11.440999999999999","1.306","0.0","1283867","126582","5555520","547232","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 02:20:00"
"Alice server","1001","11.717","108.556","0.0","1284545","126436","6723360","532768","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 02:30:00"
"Alice server","1001","11.655","1.137","0.0","1281255","127661","8609408","512672","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 02:40:00"
"Alice server","1001","11.684000000000001","1.1159999999999999","0.0","1284925","126905","7483296","548896","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 02:50:00"
"Alice server","1001","11.828","1.284","0.0","1271081","128167","5654880","476096","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 03:00:00"
"Alice server","1001","11.743","1.121","0.0","1284928","127056","8619786","941088","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 03:10:00"
"Alice server","1001","10.958","55.63399999999999","5.12821","1306638","128201","9509376","1515200","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 03:20:00"
"Alice server","1001","11.51","1.036","0.0","1285312","126666","6985440","533056","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 03:30:00"
"Alice server","1001","11.634","0.991","0.0","1280137","127624","8114400","564448","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 03:40:00"
"Alice server","1001","11.53","1.148","0.0","1283588","127403","9531360","524416","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 03:50:00"
"Bob server","1002","11.694","1.114","0.0","1288986","127404","8724960","577408","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 04:00:00"
"Alice server","1001","11.575","1.133","0.0","1286160","127394","5548320","535712","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 04:10:00"
"Alice server","1001","11.55","1.263","0.0","1277818","129548","5546496","776192","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 04:20:00"
"Alice server","1001","10.593","3.122","0.0","1272945","127703","9338400","525856","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 04:30:00"
"Alice server","1001","11.059000000000001","1.3719999999999999","0.0","1279205","128219","9883776","541472","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 04:40:00"
"Alice server","1001","15.526","1.112","0.0","1295018","130150","4809692","999896","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 04:50:00"
"Bob server","1002","11.689","1.078","0.0","1287016","127476","5555520","540032","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 05:00:00"
"Alice server","1001","11.382","1.082","1.7391299999999998","1281899","128346","7862880","1309152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 05:10:00"
"Alice server","1001","11.669","1.375","0.0","1301937","126657","5187712","1900864","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 05:20:00"
"Alice server","1001","11.673","1.082","0.0","1284299","127728","10043392","527072","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 05:30:00"
"Alice server","1001","11.735","1.057","0.0","1294643","126469","7987680","547232","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 05:40:00"
"Alice server","1001","11.520999999999999","1.131","0.0","1282767","127797","5427360","537152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 05:50:00"
"Alice server","1001","10.93","273.518","0.0","1288208","126971","5452896","521184","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 06:00:00"
"Alice server","1001","10.665999999999999","1.9669999999999999","11.7647","1279483","229842","5533920","2706911","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 06:10:00"
"Alice server","1001","11.773","1.023","0.0","1283617","126944","5295712","482656","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 06:20:00"
"Alice server","1001","11.652999999999999","1.673","0.0","1283131","127744","7720672","511168","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 06:30:00"
"Alice server","1001","11.639000000000001","2.27","0.813008","1284652","126896","8013824","470848","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 06:40:00"
"Alice server","1001","11.380999999999998","1.271","0.0","1286704","126383","5554080","531392","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 06:50:00"
"Alice server","1001","10.738","1.531","0.0","1282879","126946","5298816","548672","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 07:00:00"
"Alice server","1001","10.651","1.931","0.0","1288203","126980","8385120","510944","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 07:10:00"
"Alice server","1001","11.755","1.005","0.0","1276080","126943","5521792","698368","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 07:20:00"
"Alice server","1001","9.772","1.973","27.2727","1228933","125540","12299872","568832","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 07:30:00"
"Alice server","1001","11.449000000000002","1.197","0.0","1286125","127269","7235392","535424","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 07:40:00"
"Alice server","1001","11.575999999999999","0.9109999999999999","0.0","1286363","126761","7845952","561632","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 07:50:00"
"Unknown server","1003","11.770999999999999","1.171","0.0","1282666","127703","7704000","512896","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 08:00:00"
"Alice server","1001","11.655","1.156","0.0","1288610","126797","9799200","561632","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 08:10:00"
"Alice server","1001","11.427999999999999","1.151","0.0","1277018","127827","5518912","527072","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 08:20:00"
"Alice server","1001","11.571","0.21100000000000002","0.0","1288585","127610","6573600","501376","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 08:30:00"
"Alice server","1001","11.390999999999998","1.181","0.0","1298935","127881","10772640","475232","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 08:40:00"
"Alice server","1001","11.232999999999999","3.365","0.0","1286937","127412","9134144","524128","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 08:50:00"
"Alice server","1001","11.62","1.0070000000000001","0.0","1282516","129892","5536800","879023","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 09:00:00"
"Alice server","1001","11.66","1.058","0.0","1278160","128262","5679360","538528","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 09:10:00"
"Alice server","1001","11.76","2.2840000000000003","0.0","1283040","127991","5428800","791744","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 09:20:00"
"Alice server","1001","11.749","1.649","0.0","1283397","127655","7102080","538592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 09:30:00"
"Alice server","1001","11.654000000000002","1.85","0.0","1289739","127046","8779680","789088","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 09:40:00"
"Alice server","1001","11.468","1.268","0.0","1282677","127742","8213184","485376","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 09:50:00"
"Alice server","1001","11.725","1.923","0.0","1284358","127553","10237440","473792","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 10:00:00"
"Alice server","1001","11.759","1.421","0.0","1286439","127403","8383072","815072","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 10:10:00"
"Alice server","1001","10.672","1.594","0.0","1279886","126177","7456544","622112","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 10:20:00"
"Alice server","1001","11.683","0.982","0.0","1283034","127089","5557792","774752","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 10:30:00"
"Alice server","1001","11.607999999999999","1.153","0.0","1275153","127729","5796832","538528","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 10:40:00"
"Alice server","1001","11.686","1.109","0.0","1286844","128213","9541440","514336","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 10:50:00"
"Alice server","1001","11.682","0.951","0.0","1277983","126908","7459200","1036832","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 11:00:00"
"Alice server","1001","15.659","1.0090000000000001","0.0","1293784","129904","5178116","1018351","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 11:10:00"
"Alice server","1001","10.777999999999999","1.882","0.0","1285895","127324","5544000","535712","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 11:20:00"
"Alice server","1001","10.998","2.039","0.0","1285375","126926","5293440","509792","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 11:30:00"
"Alice server","1001","11.640999999999998","1.04","0.0","1284022","127747","7466400","564448","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 11:40:00"
"Alice server","1001","11.515","0.135","0.0","1291383","126624","7971840","521248","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 11:50:00"
"Alice server","1001","11.523","1.3","0.0","1288139","127337","8235360","535872","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 12:00:00"
"Bob server","1002","11.412","1.485","0.0","1278936","128214","10179360","527296","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 12:10:00"
"Alice server","1001","11.556","1.736","0.0","1270853","127276","5506176","537152","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 12:20:00"
"Unknown server","1003","11.783","0.951","0.0","1287322","127015","5320800","535936","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 12:30:00"
"Alice server","1001","11.708","1.093","0.0","1263083","127340","5094435","511392","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 12:40:00"
"Alice server","1001","11.638","1.104","0.0","1279037","129564","9773280","529088","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 12:50:00"
"Alice server","1001","15.112","1.278","0.0","1283061","129841","5400884","1013988","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 13:00:00"
"Unknown server","1003","11.68","1.162","0.0","1290983","127111","4923360","534272","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 13:10:00"
"Alice server","1001","11.28","54.481","0.0","1338623","127367","9483168","535936","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 13:20:00"
"Alice server","1001","11.753","1.075","0.0","1286667","128558","5300864","540032","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 13:30:00"
"Bob server","1002","11.77","0.98","0.0","1293386","127548","8368672","712832","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 13:40:00"
"Alice server","1001","11.764000000000001","1.2690000000000001","0.0","1289639","129911","5448008","764507","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 13:50:00"
"Bob server","1002","11.662","1.079","0.0","1288179","127496","8795520","512608","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 14:00:00"
"Alice server","1001","11.517999999999999","0.134","0.0","1285697","126671","5430240","521248","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 14:10:00"
"Alice server","1001","15.772","1.026","0.0","1281272","129773","6072044","841619","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 14:20:00"
"Alice server","1001","11.786","0.982","0.0","1286537","126213","10397632","597568","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 14:30:00"
"Alice server","1001","11.744000000000002","0.9670000000000001","0.0","1279123","127016","7213792","535712","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 14:40:00"
"Alice server","1001","11.619000000000002","1.161","0.0","1285450","128223","5296320","794848","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 14:50:00"
"Alice server","1001","11.55","1.083","0.0","1284834","127711","7861792","688288","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 15:00:00"
"Alice server","1001","11.71","1.03","0.0","1290981","128669","7189920","480992","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 15:10:00"
"Alice server","1001","11.795","0.9540000000000001","0.0","1283830","128019","5692320","476672","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 15:20:00"
"Alice server","1001","11.12","0.17800000000000002","0.0","1290284","122941","5330240","879023","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 15:30:00"
"Alice server","1001","11.745","1.505","0.0","1282592","127410","6982720","900623","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 15:40:00"
"Alice server","1001","11.424000000000001","1.4509999999999998","0.0","1285248","127768","5437440","538592","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 15:50:00"
"Alice server","1001","11.508","1.306","0.0","1287325","128009","9741600","488192","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 16:00:00"
"Alice server","1001","11.43","1.139","0.0","1288760","128105","8131680","514112","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","False","2022-06-19 16:10:00"
"Alice server","1001","11.51","0.265","0.0","1278027","127789","5934464","539168","https://www.speedtest.net/result/c/00000000-0000-0000-0000-00000000000000","1","True","2022-06-19 16:20:00"
